,Temp,Enthalpy,Step
2162,929.9139,-639255.3,10630000.0
2163,932.5068,-639181.7,10635000.0
2164,928.1323,-639296.2,10640000.0
2165,929.2554,-639264.5,10645000.0
2166,928.1813,-639257.5,10650000.0
2167,932.1459,-639147.5,10655000.0
2168,933.038,-639127.2,10660000.0
2169,931.9025,-639057.8,10665000.0
2170,933.5022,-638927.9,10670000.0
2171,938.9296,-638930.4,10675000.0
2172,937.4195,-638874.4,10680000.0
2173,934.3366,-638915.9,10685000.0
2174,939.9178,-638810.4,10690000.0
2175,936.6237,-638881.8,10695000.0
2176,940.78,-638801.5,10700000.0
2177,938.6825,-638864.9,10705000.0
2178,939.9546,-638746.0,10710000.0
2179,936.2803,-638803.8,10715000.0
2180,941.0962,-638685.5,10720000.0
2181,944.4083,-638630.1,10725000.0
2222,952.3935,-637986.9,10925000.0
2223,952.8926,-638093.7,10930000.0
2224,954.7116,-637942.0,10935000.0
2225,951.0787,-638159.4,10940000.0
2226,955.5454,-638014.3,10945000.0
2227,954.2861,-637970.7,10950000.0
2228,954.3082,-637973.5,10955000.0
2229,950.6745,-638134.1,10960000.0
2230,953.4837,-637943.9,10965000.0
2231,952.6439,-638003.4,10970000.0
2232,955.6223,-637894.1,10975000.0
2233,953.554,-638003.3,10980000.0
2234,952.196,-638014.1,10985000.0
2235,953.4603,-637978.8,10990000.0
2236,952.4325,-638062.3,10995000.0
2237,954.0119,-638085.1,11000000.0
2238,951.793,-637997.6,11005000.0
2239,949.1314,-638125.7,11010000.0
2240,951.8481,-638087.9,11015000.0
2241,950.2331,-638048.0,11020000.0
2242,950.2331,-638048.0,11020000.0
2243,952.4035,-638011.4,11025000.0
2244,954.1346,-638037.5,11030000.0
2245,956.1609,-638028.9,11035000.0
2246,956.3623,-638060.5,11040000.0
2247,957.8042,-637905.6,11045000.0
2248,953.8289,-637911.4,11050000.0
2249,953.6727,-637876.7,11055000.0
2250,955.1178,-637827.9,11060000.0
2251,963.519,-637679.8,11065000.0
2252,959.7589,-637780.8,11070000.0
2253,959.9233,-637736.8,11075000.0
2254,958.4654,-637705.8,11080000.0
2255,960.4176,-637633.8,11085000.0
2256,959.2127,-637717.3,11090000.0
2257,962.4302,-637471.2,11095000.0
2258,962.4625,-637587.8,11100000.0
2259,963.8829,-637439.7,11105000.0
2260,961.2107,-637477.6,11110000.0
2261,963.9386,-637405.1,11115000.0
2262,964.3081,-637335.4,11120000.0
2263,964.7348,-637444.1,11125000.0
2264,965.3748,-637452.7,11130000.0
2265,967.0545,-637318.5,11135000.0
2266,969.1598,-637287.6,11140000.0
2267,967.3175,-637219.4,11145000.0
2268,967.0137,-637323.8,11150000.0
2269,967.4889,-637264.8,11155000.0
2270,970.0786,-637220.1,11160000.0
2271,968.4219,-637210.9,11165000.0
2272,968.2284,-637182.9,11170000.0
2273,974.1051,-636985.7,11175000.0
2274,967.3499,-637042.6,11180000.0
2275,970.597,-637026.0,11185000.0
2276,971.8539,-636988.6,11190000.0
2277,972.8916,-636900.5,11195000.0
2278,976.777,-636966.7,11200000.0
2279,975.2621,-636816.8,11205000.0
2280,980.5127,-636838.2,11210000.0
2281,976.303,-636946.3,11215000.0
2282,978.0363,-636805.5,11220000.0
2283,979.1705,-636817.1,11225000.0
2284,981.9355,-636703.4,11230000.0
2285,979.4113,-636756.7,11235000.0
2286,984.3959,-636474.6,11240000.0
2287,976.5406,-636619.9,11245000.0
2288,983.2336,-636597.3,11250000.0
2289,979.3673,-636517.5,11255000.0
2290,979.2402,-636588.6,11260000.0
2291,982.9589,-636505.9,11265000.0
2292,985.3687,-636453.9,11270000.0
2293,980.8122,-636474.0,11275000.0
2294,981.4197,-636589.1,11280000.0
2295,984.7758,-636386.9,11285000.0
2296,982.9708,-636314.7,11290000.0
2297,986.2763,-636348.7,11295000.0
2298,985.5217,-636318.0,11300000.0
2339,1001.827,-635520.7,11500000.0
2340,1002.616,-635613.2,11505000.0
2341,998.8116,-635578.2,11510000.0
2342,1000.321,-635612.0,11515000.0
2343,1001.801,-635583.6,11520000.0
2344,998.0286,-635672.6,11525000.0
2345,996.8531,-635610.9,11530000.0
2346,998.6669,-635633.8,11535000.0
2347,1000.372,-635582.0,11540000.0
2348,1000.792,-635503.9,11545000.0
2349,998.7062,-635568.6,11550000.0
2350,1002.115,-635525.2,11555000.0
2351,1002.117,-635509.3,11560000.0
2352,1006.286,-635575.8,11565000.0
2353,1002.8,-635605.0,11570000.0
2354,1001.551,-635634.3,11575000.0
2355,997.9596,-635687.5,11580000.0
2356,998.3956,-635549.6,11585000.0
2357,999.9172,-635639.3,11590000.0
2358,999.4821,-635625.6,11595000.0
2359,1001.334,-635633.4,11600000.0
