,Temp,Enthalpy,Step
191,143.2098,-4.933815776434447,945000.0
192,144.2502,-4.933577445248241,950000.0
193,144.5088,-4.933530373600238,955000.0
194,145.2545,-4.933360915667427,960000.0
195,145.5781,-4.9331557823803385,965000.0
196,146.2331,-4.933056684174017,970000.0
197,146.9152,-4.932869388564066,975000.0
198,147.7234,-4.9328287582994745,980000.0
199,148.2994,-4.932626597958577,985000.0
200,148.8224,-4.9324536715885445,990000.0
201,149.444,-4.932262412050342,995000.0
202,150.4409,-4.932092458626499,1000000.0
203,150.7109,-4.931972549796848,1005000.0
204,150.9142,-4.931937369933604,1010000.0
205,152.0076,-4.931661876920027,1015000.0
206,152.6818,-4.931573679516401,1020000.0
207,153.1466,-4.931416113368348,1025000.0
208,153.6723,-4.931271429987117,1030000.0
209,154.8239,-4.931067783173124,1035000.0
210,154.9796,-4.930933505103558,1040000.0
211,155.9307,-4.930715984540679,1045000.0
212,156.5425,-4.93057179665048,1050000.0
213,157.1014,-4.930435536616788,1055000.0
214,157.8672,-4.93025517788128,1060000.0
215,158.3002,-4.930128332177188,1065000.0
216,158.8317,-4.929996531562779,1070000.0
217,159.8119,-4.929735903280151,1075000.0
218,160.0227,-4.929672975919136,1080000.0
219,160.7745,-4.9295481121791696,1085000.0
220,161.0882,-4.929417302546824,1090000.0
221,162.0129,-4.9292993756813,1095000.0
222,162.4909,-4.929064017441284,1100000.0
223,163.0988,-4.928901496382916,1105000.0
224,163.6971,-4.92878307402636,1110000.0
225,165.3779,-4.9285665444455455,1115000.0
226,164.896,-4.928526409671985,1120000.0
267,164.8675,-4.929100188286592,1320000.0
268,164.8675,-4.929100188286592,1320000.0
269,165.9507,-4.928893073035378,1325000.0
270,166.161,-4.928876226340304,1330000.0
271,166.7375,-4.928631949261718,1335000.0
272,167.2018,-4.928486770389456,1340000.0
273,168.079,-4.928324744822119,1345000.0
274,168.3703,-4.928175602021604,1350000.0
275,169.6099,-4.927941730254682,1355000.0
276,169.5023,-4.927886235259142,1360000.0
277,170.9343,-4.927647904072936,1365000.0
278,170.6678,-4.927673174115548,1370000.0
279,171.2557,-4.92745218511545,1375000.0
280,172.5419,-4.927313447626598,1380000.0
281,172.9133,-4.9270265583192945,1385000.0
282,173.8291,-4.926934396987415,1390000.0
283,174.5035,-4.926816965612923,1395000.0
284,175.2434,-4.926602913487266,1400000.0
285,176.1435,-4.926373005648598,1405000.0
286,176.4937,-4.926234763650777,1410000.0
287,176.9783,-4.926114854821128,1415000.0
288,177.6749,-4.925976612823308,1420000.0
289,178.4711,-4.925760083242493,1425000.0
290,178.9695,-4.925713507085522,1430000.0
291,179.7921,-4.925485085719949,1435000.0
292,179.9129,-4.925491527103359,1440000.0
293,180.3075,-4.925324546625706,1445000.0
294,181.0206,-4.9251986919036765,1450000.0
295,181.7681,-4.924891487464077,1455000.0
296,182.7743,-4.924705678327222,1460000.0
297,183.4573,-4.924589237934793,1465000.0
298,183.7068,-4.924392032504212,1470000.0
299,183.786,-4.924387573084927,1475000.0
300,184.6526,-4.9243147359032795,1480000.0
301,185.3032,-4.924042215835893,1485000.0
302,185.9349,-4.923889604598157,1490000.0
303,186.7146,-4.923681002873848,1495000.0
304,187.5593,-4.9235556436428505,1500000.0
305,187.3108,-4.923503121593499,1505000.0
306,188.7454,-4.92323307898127,1510000.0
307,188.6079,-4.923192448716678,1515000.0
308,190.0465,-4.922941730254682,1520000.0
309,190.5566,-4.922740065404816,1525000.0
310,190.9313,-4.922692498265782,1530000.0
311,191.7129,-4.922500743236547,1535000.0
312,192.8561,-4.922258448122089,1540000.0
313,193.2225,-4.9222059260727375,1545000.0
314,193.5753,-4.921963630958279,1550000.0
315,194.5589,-4.921961648994153,1555000.0
316,195.3075,-4.9216564265186795,1560000.0
317,196.0619,-4.921587553265286,1565000.0
318,196.1368,-4.921399266673274,1570000.0
319,196.5603,-4.921291745119413,1575000.0
320,198.2218,-4.920926072738084,1580000.0
321,197.4484,-4.92100485581211,1585000.0
322,198.6683,-4.920753641859083,1590000.0
323,200.0546,-4.920615399861262,1595000.0
324,200.0286,-4.920439005054009,1600000.0
325,199.6794,-4.92048558121098,1605000.0
326,201.1829,-4.920201664849866,1610000.0
327,201.754,-4.920166484986622,1615000.0
328,202.8907,-4.919823109701714,1620000.0
329,203.992,-4.919632345654543,1625000.0
330,203.5776,-4.919626399762164,1630000.0
331,204.3048,-4.919390546031117,1635000.0
332,205.6261,-4.919151223862848,1640000.0
333,205.5268,-4.919229015954811,1645000.0
334,206.126,-4.919074422752948,1650000.0
335,206.3956,-4.918969378654246,1655000.0
336,207.2759,-4.918642354573382,1660000.0
337,208.0991,-4.918464968784065,1665000.0
338,209.2358,-4.91827915964721,1670000.0
339,209.6779,-4.918185016351204,1675000.0
340,209.9911,-4.91805470220989,1680000.0
341,210.352,-4.917951144584283,1685000.0
342,210.3914,-4.917857992270339,1690000.0
343,211.0845,-4.917580021801605,1695000.0
344,212.8077,-4.917453671588544,1700000.0
345,212.7212,-4.917375879496581,1705000.0
346,213.3558,-4.917204935090675,1710000.0
347,214.6221,-4.916866019225052,1715000.0
348,214.5431,-4.9169443068080465,1720000.0
349,216.1914,-4.916664849866217,1725000.0
350,216.1644,-4.916698543256367,1730000.0
351,217.2644,-4.9164339510454855,1735000.0
352,217.1163,-4.916277871370528,1740000.0
353,217.0845,-4.916242691507284,1745000.0
354,218.9612,-4.915942423942127,1750000.0
355,219.4028,-4.915844812208899,1755000.0
356,220.4669,-4.91553463482311,1760000.0
357,221.1604,-4.915492022594391,1765000.0
358,221.5469,-4.915275493013577,1770000.0
359,221.7393,-4.915244772569617,1775000.0
360,222.7949,-4.915013378257854,1780000.0
401,223.4222,-4.915463779605589,1980000.0
402,223.4222,-4.915463779605589,1980000.0
403,222.5692,-4.915491031612328,1985000.0
404,223.9774,-4.915295312654841,1990000.0
405,224.6261,-4.915114458428302,1995000.0
406,225.1272,-4.914995045089684,2000000.0
407,225.3831,-4.914909325141215,2005000.0
408,226.6884,-4.914569418293529,2010000.0
409,227.3396,-4.914438608661183,2015000.0
410,227.1535,-4.914395996432464,2020000.0
411,227.9299,-4.91410861163413,2025000.0
412,229.518,-4.913903478347042,2030000.0
413,229.4285,-4.913769695768506,2035000.0
414,229.6827,-4.913734515905262,2040000.0
415,229.7617,-4.91362947180656,2045000.0
416,231.0873,-4.91339262709345,2050000.0
417,231.9835,-4.913273709245863,2055000.0
418,232.073,-4.913224655633733,2060000.0
419,232.9173,-4.9129754236448315,2065000.0
420,233.305,-4.912861956198593,2070000.0
421,234.3125,-4.912654840947379,2075000.0
422,234.5314,-4.912486869487662,2080000.0
423,234.9086,-4.912435833911406,2085000.0
424,236.8559,-4.912017639480726,2090000.0
425,236.9769,-4.9120488554157165,2095000.0
426,238.0976,-4.911833812307997,2100000.0
427,237.9357,-4.911824893469428,2105000.0
428,239.5351,-4.911379447032009,2110000.0
429,238.8175,-4.91145971657913,2115000.0
430,240.7536,-4.911093053215737,2120000.0
431,240.1379,-4.911239223070063,2125000.0
432,240.8089,-4.910969180457834,2130000.0
433,241.7356,-4.910853235556437,2135000.0
434,242.3408,-4.910658012089981,2140000.0
435,242.69,-4.910673372311961,2145000.0
436,243.4736,-4.910376573184025,2150000.0
437,244.8584,-4.9101907640471705,2155000.0
438,244.7539,-4.910119413338619,2160000.0
439,245.5196,-4.909927162818353,2165000.0
440,246.2527,-4.909730948369835,2170000.0
441,246.5201,-4.909724506986423,2175000.0
442,248.1532,-4.909291447824794,2180000.0
443,248.0938,-4.909306312555742,2185000.0
444,248.6635,-4.909021405212566,2190000.0
445,249.5893,-4.908955504905362,2195000.0
446,249.8482,-4.908928748389654,2200000.0
447,250.4607,-4.908733524923199,2205000.0
448,251.1572,-4.908587355068873,2210000.0
449,252.0434,-4.908394113566544,2215000.0
450,252.6786,-4.908267763353483,2220000.0
451,253.0906,-4.908071548904965,2225000.0
452,254.4587,-4.907837181647012,2230000.0
453,253.5643,-4.907796055891389,2235000.0
454,254.8191,-4.907733624021406,2240000.0
455,255.444,-4.907539887028045,2245000.0
456,256.741,-4.907306510752155,2250000.0
457,256.9335,-4.907094440590625,2255000.0
458,257.4921,-4.907018134971757,2260000.0
459,258.1241,-4.90687791100981,2265000.0
460,258.3937,-4.906724804281042,2270000.0
461,259.4525,-4.906486473094837,2275000.0
462,260.699,-4.906196610841343,2280000.0
463,261.2064,-4.906116836785254,2285000.0
464,261.2806,-4.906108413437717,2290000.0
465,261.4408,-4.905927063720147,2295000.0
466,262.7241,-4.905719452977901,2300000.0
467,262.772,-4.905716480031711,2305000.0
468,263.7382,-4.9054003567535425,2310000.0
469,263.9274,-4.90543652759885,2315000.0
470,264.3363,-4.9052368447131105,2320000.0
471,265.1267,-4.904963333663661,2325000.0
472,265.5538,-4.904884055098602,2330000.0
473,266.7934,-4.904763650777921,2335000.0
474,266.8011,-4.904677930829452,2340000.0
475,268.5768,-4.904337528490735,2345000.0
476,268.5584,-4.904147259934595,2350000.0
477,269.5051,-4.904024378158755,2355000.0
478,270.2811,-4.90381379447032,2360000.0
479,270.3625,-4.903822713308889,2365000.0
480,271.0185,-4.903695372113765,2370000.0
481,271.2577,-4.9035313645823,2375000.0
482,271.9587,-4.903329204241404,2380000.0
483,272.5502,-4.903196908135962,2385000.0
484,274.7964,-4.903001189178475,2390000.0
485,274.0176,-4.902773758794966,2395000.0
486,274.4134,-4.902756912099891,2400000.0
487,275.7699,-4.9025785353285105,2405000.0
488,276.2358,-4.9023045287880285,2410000.0
489,276.7861,-4.902344168070558,2415000.0
490,278.0108,-4.9019740362699435,2420000.0
491,277.8166,-4.901884847884253,2425000.0
492,278.3772,-4.901621246655435,2430000.0
493,279.9713,-4.901544941036567,2435000.0
494,280.1009,-4.901465166980477,2440000.0
535,280.1263,-4.901731245664454,2640000.0
536,280.1263,-4.901731245664454,2640000.0
537,280.417,-4.901669309285502,2645000.0
538,280.969,-4.9015642651868,2650000.0
539,281.9027,-4.901383410960261,2655000.0
540,282.7725,-4.901072738083441,2660000.0
541,283.2563,-4.901087602814389,2665000.0
542,283.6981,-4.900815578238034,2670000.0
543,284.354,-4.900769002081062,2675000.0
544,284.5905,-4.900665444455456,2680000.0
545,284.9623,-4.900608958477852,2685000.0
546,286.6337,-4.900133287087503,2690000.0
547,287.1726,-4.900128827668219,2695000.0
548,287.1256,-4.900022297096423,2700000.0
549,287.7692,-4.899862748984243,2705000.0
550,289.6091,-4.89939153701318,2710000.0
551,289.6273,-4.899398473887622,2715000.0
552,289.9697,-4.899299871172332,2720000.0
553,291.1729,-4.89927162818353,2725000.0
554,290.5304,-4.899035774452482,2730000.0
555,292.0848,-4.898759785947874,2735000.0
556,292.0783,-4.898599742344664,2740000.0
557,292.7845,-4.898464473293033,2745000.0
558,293.5312,-4.898378753344565,2750000.0
559,294.13,-4.898155286889307,2755000.0
560,294.1572,-4.89816222376375,2760000.0
561,296.4173,-4.89767664255277,2765000.0
562,296.4843,-4.897609751263502,2770000.0
563,295.5808,-4.897730155584184,2775000.0
564,296.8754,-4.897604300862154,2780000.0
565,297.7541,-4.897213853929244,2785000.0
566,298.4585,-4.897097909027847,2790000.0
567,299.8428,-4.89672381329898,2795000.0
568,299.7103,-4.896779803785551,2800000.0
569,300.5894,-4.896544445545535,2805000.0
570,300.9252,-4.896430978099296,2810000.0
571,303.3703,-4.8960667921910614,2815000.0
572,302.6665,-4.896108413437717,2820000.0
573,303.4886,-4.89592210880983,2825000.0
574,303.9606,-4.895741254583292,2830000.0
575,303.839,-4.895701119809732,2835000.0
576,305.17,-4.895413239520365,2840000.0
577,305.3593,-4.895294817163809,2845000.0
578,305.7422,-4.89532553760777,2850000.0
579,306.9701,-4.8949643246457235,2855000.0
580,307.5433,-4.894798830641165,2860000.0
581,307.5257,-4.894825587156872,2865000.0
582,308.8588,-4.894575364185908,2870000.0
583,309.2232,-4.894379149737389,2875000.0
584,309.0047,-4.894305321573679,2880000.0
585,309.9389,-4.893987216331384,2885000.0
586,312.1853,-4.893716678228124,2890000.0
587,312.3046,-4.893678029927658,2895000.0
588,313.1705,-4.893335150133782,2900000.0
589,312.4014,-4.893505599048657,2905000.0
590,313.3746,-4.89326379942523,2910000.0
591,314.5612,-4.893086413635913,2915000.0
592,314.46,-4.893040828461005,2920000.0
593,314.1985,-4.893061143593301,2925000.0
594,316.6379,-4.892447725696165,2930000.0
595,316.7783,-4.892422455653552,2935000.0
596,317.2542,-4.8923719155683285,2940000.0
597,318.3814,-4.892034486175801,2945000.0
598,317.827,-4.892244574373204,2950000.0
599,318.3734,-4.892059756218412,2955000.0
600,319.8738,-4.891810524229511,2960000.0
601,321.1142,-4.8915930036666335,2965000.0
602,321.2683,-4.89145971657913,2970000.0
603,321.1383,-4.891444851848181,2975000.0
604,322.8641,-4.891021207016153,2980000.0
605,322.2859,-4.891019225052027,2985000.0
606,323.4603,-4.8907694975720934,2990000.0
607,323.3355,-4.890634228520464,2995000.0
608,325.3948,-4.890403825190765,3000000.0
609,325.6545,-4.890478644336538,3005000.0
610,325.6864,-4.890109008026955,3010000.0
611,327.9724,-4.889836487959569,3015000.0
612,328.316,-4.889759686849668,3020000.0
613,327.6412,-4.8897775245268065,3025000.0
614,328.6411,-4.889442077098404,3030000.0
615,328.9001,-4.88934545634724,3035000.0
616,329.7424,-4.889296402735111,3040000.0
617,331.1535,-4.889104647705876,3045000.0
618,331.319,-4.888979288474879,3050000.0
619,331.0437,-4.888963432761867,3055000.0
620,333.48,-4.888460509364781,3060000.0
621,332.5745,-4.888596273907442,3065000.0
622,333.6006,-4.8882251511247645,3070000.0
623,333.8707,-4.888097314438609,3075000.0
624,335.1439,-4.88790407293628,3080000.0
625,335.0217,-4.887838172629076,3085000.0
626,336.6548,-4.88745862649886,3090000.0
627,337.135,-4.887466554355366,3095000.0
628,339.0491,-4.8871172331780794,3100000.0
669,338.4579,-4.887623129521356,3300000.0
670,338.4579,-4.887623129521356,3300000.0
671,337.1255,-4.887809929640274,3305000.0
672,338.3589,-4.887535427608761,3310000.0
673,339.9737,-4.887296600931523,3315000.0
674,339.7037,-4.887247547319394,3320000.0
675,340.5853,-4.8868665147160835,3325000.0
676,341.1316,-4.886900208106233,3330000.0
677,342.5183,-4.886566247150927,3335000.0
678,342.1793,-4.88668120107026,3340000.0
679,343.8155,-4.886333861857101,3345000.0
680,342.7528,-4.886339312258448,3350000.0
681,344.5524,-4.886042017639481,3355000.0
682,344.6063,-4.886064314735903,3360000.0
683,345.3351,-4.885771975027252,3365000.0
684,346.8119,-4.885434050143693,3370000.0
685,346.5556,-4.885398870280448,3375000.0
686,347.3394,-4.885391437914974,3380000.0
687,347.3131,-4.885275988504608,3385000.0
688,348.2321,-4.885169953423843,3390000.0
689,348.9207,-4.884855812109801,3395000.0
690,348.6726,-4.884704191854127,3400000.0
691,350.5363,-4.884517391735209,3405000.0
692,351.1142,-4.884397482905559,3410000.0
693,351.9927,-4.884117034981667,3415000.0
694,351.7496,-4.883963432761867,3420000.0
695,352.0567,-4.884107620652066,3425000.0
696,352.9739,-4.883922307006243,3430000.0
697,355.8075,-4.883403527896145,3435000.0
698,355.444,-4.8833440689723515,3440000.0
699,355.0538,-4.883222673669606,3445000.0
700,356.0521,-4.88311614309781,3450000.0
701,356.4465,-4.883000693687444,3455000.0
702,355.8426,-4.882909027846596,3460000.0
703,357.7389,-4.882598850460806,3465000.0
704,358.0429,-4.882491824397978,3470000.0
705,359.4092,-4.88226786245169,3475000.0
706,359.4095,-4.882363987711822,3480000.0
707,360.1684,-4.882002774749777,3485000.0
708,361.0308,-4.881944306808046,3490000.0
709,363.0863,-4.881535031215935,3495000.0
710,362.8416,-4.881632147458131,3500000.0
711,361.8859,-4.8814839956396785,3505000.0
712,363.4911,-4.8811267466058865,3510000.0
713,364.1862,-4.881002873847983,3515000.0
714,365.4712,-4.880821028639382,3520000.0
715,365.8658,-4.880594093746903,3525000.0
716,366.4514,-4.880529184421762,3530000.0
717,367.7142,-4.880362203944109,3535000.0
718,368.3297,-4.880007432365474,3540000.0
719,368.0275,-4.879908829650183,3545000.0
720,369.0621,-4.879676444356357,3550000.0
721,368.5205,-4.879782479437122,3555000.0
722,369.9649,-4.879407888217223,3560000.0
723,370.9618,-4.879274105638688,3565000.0
724,372.151,-4.87913933207809,3570000.0
725,372.1634,-4.878941135665444,3575000.0
726,372.485,-4.878795956793182,3580000.0
727,372.3619,-4.878837082548806,3585000.0
728,374.1894,-4.878393122584481,3590000.0
729,374.456,-4.8782568625507885,3595000.0
730,375.1135,-4.87814686354177,3600000.0
731,376.74,-4.877881280348825,3605000.0
732,376.5612,-4.878016053909424,3610000.0
733,376.4131,-4.877712813398078,3615000.0
734,376.8685,-4.877688038846497,3620000.0
735,378.5043,-4.877362501238728,3625000.0
736,379.4533,-4.877219799821623,3630000.0
737,378.9293,-4.8770349816668315,3635000.0
738,379.4081,-4.8770671885838865,3640000.0
739,379.4399,-4.876935883460509,3645000.0
740,379.9093,-4.876779803785551,3650000.0
741,383.1972,-4.876328906946784,3655000.0
742,382.2524,-4.876374492121693,3660000.0
743,383.6214,-4.876180259637301,3665000.0
744,384.062,-4.875999405410762,3670000.0
745,384.3704,-4.8760410266574175,3675000.0
746,384.3416,-4.875776434446537,3680000.0
747,384.431,-4.87556535526707,3685000.0
748,386.4984,-4.875517292637003,3690000.0
749,386.9661,-4.8750346843722125,3695000.0
750,386.986,-4.875161530076306,3700000.0
751,387.3086,-4.874980675849767,3705000.0
752,387.9967,-4.874768110197206,3710000.0
753,389.7626,-4.874420770984045,3715000.0
754,390.4118,-4.874431671786741,3720000.0
755,390.3805,-4.874232979883064,3725000.0
756,392.4056,-4.8740085224457435,3730000.0
757,391.7572,-4.874003567535428,3735000.0
758,393.0165,-4.873693390149638,3740000.0
759,393.3616,-4.87370924586265,3745000.0
760,393.8303,-4.8734129422257455,3750000.0
761,394.0502,-4.873328708750371,3755000.0
762,395.5109,-4.87318055693192,3760000.0
803,396.2284,-4.873386681201071,3960000.0
804,396.2284,-4.873386681201071,3960000.0
805,396.3232,-4.873390149638292,3965000.0
806,396.503,-4.873218709741353,3970000.0
807,397.0717,-4.872891685660489,3975000.0
808,398.1474,-4.872653354474284,3980000.0
809,399.3148,-4.872668219205233,3985000.0
810,398.4356,-4.872613715191755,3990000.0
811,398.9528,-4.872416014270142,3995000.0
812,400.9716,-4.87213903478347,4000000.0
813,401.6106,-4.872082053314835,4005000.0
814,401.8762,-4.871849172529977,4010000.0
815,403.0598,-4.871363591318997,4015000.0
816,402.825,-4.871493905460311,4020000.0
817,402.2065,-4.871511743137449,4025000.0
818,404.3165,-4.871159449013973,4030000.0
819,405.296,-4.871024179962342,4035000.0
820,405.1246,-4.871157467049846,4040000.0
821,405.8528,-4.870894856803091,4045000.0
822,405.3219,-4.870645129323159,4050000.0
823,408.4238,-4.870194727975424,4055000.0
824,407.4547,-4.870414230502428,4060000.0
825,409.0543,-4.8699722525022295,4065000.0
826,408.7749,-4.869823605192746,4070000.0
827,409.2554,-4.86977554256268,4075000.0
828,410.2557,-4.8696219403428795,4080000.0
829,410.1911,-4.8693320780893865,4085000.0
830,411.5048,-4.869343969874145,4090000.0
831,411.1554,-4.869355861658904,4095000.0
832,412.133,-4.8690635219502525,4100000.0
833,413.2731,-4.868959964324645,4105000.0
834,413.3661,-4.868741948270737,4110000.0
835,415.1547,-4.868405509860271,4115000.0
836,415.3793,-4.8680997918937665,4120000.0
837,417.2128,-4.868086413635913,4125000.0
838,416.8019,-4.86796254087801,4130000.0
839,416.5364,-4.867946685164998,4135000.0
840,416.2349,-4.868157764344465,4140000.0
841,418.3067,-4.867642453671588,4145000.0
842,418.3842,-4.867333762758895,4150000.0
843,419.7071,-4.867220295312655,4155000.0
844,420.163,-4.867016648498662,4160000.0
845,421.0621,-4.866791200079279,4165000.0
846,422.4344,-4.866470121890794,4170000.0
847,421.9199,-4.86656723813299,4175000.0
848,422.8419,-4.866348726588049,4180000.0
849,423.7401,-4.866046477058765,4185000.0
850,423.6339,-4.866146566247151,4190000.0
851,424.0882,-4.865991477554257,4195000.0
852,423.6693,-4.866017738578932,4200000.0
853,426.1144,-4.8655445446437415,4205000.0
854,427.5171,-4.8651213953027455,4210000.0
855,427.0749,-4.8654984639778025,4215000.0
856,427.8156,-4.865064909325142,4220000.0
857,428.2282,-4.864873649786939,4225000.0
858,427.7456,-4.865029233970865,4230000.0
859,428.6502,-4.864694282033495,4235000.0
860,428.9747,-4.864631354672481,4240000.0
861,430.5998,-4.864276087602814,4245000.0
862,431.2966,-4.864355366167872,4250000.0
863,433.0941,-4.863961946288772,4255000.0
864,432.5126,-4.8638445149142795,4260000.0
865,432.2454,-4.8638623525914175,4265000.0
866,433.4711,-4.863651768902983,4270000.0
867,432.9486,-4.863498662174215,4275000.0
868,436.2833,-4.863023486274899,4280000.0
869,435.7452,-4.8630319096224355,4285000.0
870,435.1841,-4.862922901595481,4290000.0
871,436.5426,-4.862632048359925,4295000.0
872,437.2488,-4.862860965216529,4300000.0
873,437.2887,-4.862546328411455,4305000.0
874,437.5266,-4.862513130512338,4310000.0
875,439.2079,-4.862085026261025,4315000.0
876,439.5157,-4.861823902487365,4320000.0
877,441.2761,-4.861700029729462,4325000.0
878,441.5504,-4.861623228619562,4330000.0
879,440.8732,-4.86156723813299,4335000.0
